code,database,name,type,unit,cat_1,Exiobase name,Exiobase unit,Exiobase compartment
774c181d-18a7-4096-aa99-56801ef6b909,biosphere3,Nitrate,emission,kilogram,soil,N,tonnes,soil
17f7e776-7934-54af-8c3c-ed0247cb697b,biosphere3,Nitric oxide,emission,kilogram,air,NOX ,tonnes,air
9f5bfac4-cbb6-4b38-afb9-cf563fc5ca15,biosphere3,Nitrite,emission,kilogram,water,,,
183aa819-941d-48b4-9d47-7e725d1813bb,biosphere3,Nitrobenzene,emission,kilogram,water,,,
3be7ab07-a4fd-4d32-a31f-134d2c5b5143,biosphere3,Nitrobenzene,emission,kilogram,air,,,
e5ea66ee-28e2-4e9b-9a25-4414551d821c,biosphere3,Nitrogen,emission,kilogram,air,,,
b748f6f1-7061-4243-89c7-3f2d01dcec07,biosphere3,Nitrogen,emission,kilogram,soil,,,
dcfe0815-6fa3-4e1d-a55e-155b29904f1d,biosphere3,Nitrogen,emission,kilogram,water,,,
e79e03c3-5b19-45f6-b3f3-bf710c6663d2,biosphere3,Nitrogen fluoride,emission,kilogram,air,,,
c1b91234-6f24-417b-8309-46111d09c457,biosphere3,Nitrogen oxides,emission,kilogram,air,NOX ,tonnes,air
a703733d-fabc-487b-826a-06c11ac4c0c6,biosphere3,"Nitrogen, organic bound",emission,kilogram,water,,,
d3260d0e-8203-4cbb-a45a-6a13131a5108,biosphere3,"NMVOC, non-methane volatile organic compounds, unspecified origin",emission,kilogram,air,NMVOC,tonnes,air
fef20853-5b12-4b7f-8228-0dcbe0baba1c,biosphere3,"Noble gases, radioactive, unspecified",emission,kilo Becquerel,air,,,
3135755c-1082-5c68-9290-55b858fd7ff2,biosphere3,Octaethylene glycol monododecyl ether,emission,kilogram,air,,,
67070d27-426e-43e9-98e8-309952f78140,biosphere3,o-Dichlorobenzene,emission,kilogram,water,,,
c161d9b4-2237-4053-b549-9e0cfc201e0d,biosphere3,"Oils, non-fossil",emission,kilogram,soil,,,
6da0e891-3648-43a5-b0cf-f1872c57db8d,biosphere3,"Oils, unspecified",emission,kilogram,water,,,
21f77eaa-6f3e-426d-8932-fde33cd936d6,biosphere3,"Oils, unspecified",emission,kilogram,soil,,,
f9f12076-1cdf-4a3d-a70d-eab640038144,biosphere3,o-Nitrotoluene,emission,kilogram,air,,,
e61443a5-41b6-4407-a1cd-116bdfb38a67,biosphere3,Organic carbon,emission,kilogram,soil,,,
c2fa3c88-ff02-5b95-8f4a-8fa1e5183873,biosphere3,Oxygen,emission,kilogram,water,,,
1b279330-0469-4d04-9fe2-4e9a38011f0c,biosphere3,o-Xylene,emission,kilogram,water,,,
527d6cb5-bbd7-403d-8dcc-b6678fb123f5,biosphere3,o-Xylene,emission,kilogram,air,,,
2058d91e-bb9f-4fce-8e53-131825b14a23,biosphere3,Ozone,emission,kilogram,air,,,
f21b8022-f20d-4752-8cd6-728f56cf9c43,biosphere3,"PAH, polycyclic aromatic hydrocarbons",emission,kilogram,water,,,
3e5d7d91-67d7-4afb-91dd-36fab58e4685,biosphere3,"PAH, polycyclic aromatic hydrocarbons",emission,kilogram,air,"PAH (total of 4 components, sum of EM_AIR.43, 45, 46, 47)",tonnes,air
6d74bab2-969f-419c-a2dc-4dde50cf2553,biosphere3,"PAH, polycyclic aromatic hydrocarbons",emission,kilogram,soil,,,
7d28533b-a7ad-4acc-914a-f534829b2e78,biosphere3,Palladium,emission,kilogram,water,,,
b0106679-8469-46f6-b989-559222745bd6,biosphere3,Paraffins,emission,kilogram,water,,,
c955fc32-da91-468e-8f65-5aca2c8aa4cc,biosphere3,Paraffins,emission,kilogram,air,,,
21e46cb8-6233-4c99-bac3-c41d2ab99498,biosphere3,"Particulates, < 2.5 um",emission,kilogram,air,PM2.5,tonnes,air
66020d27-7ae4-4e59-83a3-89214b72c40a,biosphere3,"Particulates, > 10 um",emission,kilogram,air,PM10,tonnes,air
b967e1bf-f09b-4c89-8740-ace21db47bba,biosphere3,"Particulates, > 2.5 um, and < 10um",emission,kilogram,air,,,
516606eb-99f6-4e8c-b99a-6b439aaed48c,biosphere3,Pentane,emission,kilogram,air,,,
13fcf4c3-7800-5444-ba84-6d4b7e611ce6,biosphere3,Pentane,emission,kilogram,water,,,
4f722a22-e077-4626-830a-c57d856decc0,biosphere3,"Perchlorate, ion",emission,kilogram,water,,,
e2ccc98a-6d4e-443b-b11f-d16f32782833,biosphere3,Perfluoropentane,emission,kilogram,air,PFCs,tonnes,air
54759564-e002-427d-836f-ad2a84cb7417,biosphere3,Permethrin,emission,kilogram,water,,,
895fa803-ad56-4b1d-a37b-23a9135ce26a,biosphere3,Phenanthrene,emission,kilogram,air,,,
39153cb9-a8fe-4fc8-beef-1bf1edceb8e7,biosphere3,Phenol,emission,kilogram,water,,,
5896c761-4e02-4573-8747-c4bbf73162c0,biosphere3,Phenol,emission,kilogram,air,,,
d45eed0a-e60a-46bb-a769-494f037c71bc,biosphere3,"Phenol, 2,4-dichloro",emission,kilogram,air,,,
a7ce2d61-decb-4076-baf1-774c4039b4e3,biosphere3,"Phenol, pentachloro-",emission,kilogram,soil,,,
cec6e39b-700c-432f-8c80-4840b0ddc92e,biosphere3,"Phenol, pentachloro-",emission,kilogram,air,,,
53b9f77b-7336-5c15-9e01-62a25d3e3d75,biosphere3,Phosgene,emission,kilogram,air,,,
c8791f3c-3c4a-4278-91c0-483797d14da2,biosphere3,Phosphate,emission,kilogram,water,,,
097cecfb-bed2-43a0-81b7-c153d0bb14b9,biosphere3,Phosphine,emission,kilogram,air,,,
cefa3637-739c-5e9f-99a6-2456e6a44772,biosphere3,Phosphoric acid,emission,kilogram,water,,,
2257e9f9-f38c-494b-b99f-f49b4768b4b9,biosphere3,Phosphoric acid,emission,kilogram,air,,,
8b0a4a41-c65c-4d94-b10c-94ddb98abdd2,biosphere3,Phosphorus,emission,kilogram,soil,P,tonnes,soil
2d4b8ec1-8d53-4e62-8a11-ebc45909b02e,biosphere3,Phosphorus,emission,kilogram,water,P,tonnes,water
d761f94e-517d-41cf-89fa-17dc72f7a69b,biosphere3,Phosphorus,emission,kilogram,air,,,
140821a2-66bf-5600-9934-889cbf313c1e,biosphere3,Phosphorus oxychloride,emission,kilogram,water,,,
d93300fd-ea6a-5e77-848c-520e1b144069,biosphere3,Phosphorus pentachloride,emission,kilogram,water,,,
dcedc211-8daa-49ac-82a9-ce60a22d9b43,biosphere3,Phosphorus trichloride,emission,kilogram,air,,,
5cf4e418-9cd0-5139-bfc2-5d8a8ffda5ff,biosphere3,Phosphorus trichloride,emission,kilogram,water,,,
a9c187bb-8ff5-4e96-9a98-c5b744593932,biosphere3,"Phthalate, butyl-benzyl-",emission,kilogram,water,,,
3563befa-20c2-4849-9597-b5ed2b5aaf41,biosphere3,"Phthalate, dibutyl-",emission,kilogram,water,,,
5e3a522a-d959-4aac-9ff0-c1c09f4e645e,biosphere3,"Phthalate, dimethyl-",emission,kilogram,water,,,
d86d9085-975a-4212-9553-8bde88eb3c9f,biosphere3,"Phthalate, dioctyl-",emission,kilogram,water,,,
f29a1f6e-0c76-4074-ba64-dcb724b2de9c,biosphere3,Platinum,emission,kilogram,air,,,
336fca6f-2dc9-4514-96ae-2a2af154c74e,biosphere3,Plutonium-238,emission,kilo Becquerel,air,,,
da5c6969-8f16-4d53-a424-d87ff6ab1470,biosphere3,Plutonium-241,emission,kilo Becquerel,air,,,
b9645eb8-07b6-420d-a0f8-939257a8e036,biosphere3,Plutonium-241,emission,kilo Becquerel,water,,,
a9336e5c-85b9-4f12-b177-92b9bb5bdd35,biosphere3,Plutonium-alpha,emission,kilo Becquerel,water,,,
3ef6e30a-9742-48c8-adcd-48e38148004c,biosphere3,Plutonium-alpha,emission,kilo Becquerel,air,,,
8bb37e69-9292-4af4-ba62-a55f00ac8f16,biosphere3,Polonium-210,emission,kilo Becquerel,water,,,
13738d15-2256-40f6-99da-d802e5f4c747,biosphere3,Polonium-210,emission,kilo Becquerel,air,,,
fed18945-b0e0-47a4-8fa0-6bc99c3c512a,biosphere3,Polychlorinated biphenyls,emission,kilogram,water,,,
c9b97088-efc6-43c1-8d26-f78d6cdbb50b,biosphere3,Polychlorinated biphenyls,emission,kilogram,air,,,
73b26c10-3c57-4732-8a36-6d1d98d6c925,biosphere3,Potassium,emission,kilogram,soil,,,
756b1234-887b-406e-88ed-b50ba4694f09,biosphere3,Potassium,emission,kilogram,air,,,
c6e057e1-c344-455c-a613-e1d222e58048,biosphere3,Potassium chloride,emission,kilogram,air,,,
a817ad04-5b8f-48cd-a2e7-2c798a65f0a7,biosphere3,Potassium hydroxide,emission,kilogram,air,,,
130bbacf-e7c7-4ffd-b109-4d576f1d02c1,biosphere3,"Potassium, ion",emission,kilogram,water,,,
9c26300a-06dd-4a68-a6d2-ce876dc07e14,biosphere3,Potassium-40,emission,kilo Becquerel,water,,,
4bc2ecf7-fbc3-4c74-81f6-30f9f4425d30,biosphere3,Potassium-40,emission,kilo Becquerel,air,,,
1784e16f-e070-4e2e-b567-182f8f6b9cbd,biosphere3,Promethium-147,emission,kilo Becquerel,air,,,
555aed47-6c62-4cbe-b9b8-d01229284c8a,biosphere3,Propanal,emission,kilogram,air,,,
3653d86e-4a4d-49da-b0dd-ff346c54210d,biosphere3,Propanal,emission,kilogram,water,,,
3a6c936c-0276-4f11-9d98-1bd011387a6e,biosphere3,Propane,emission,kilogram,air,,,
ff5d0fa9-6ca8-4e61-b99b-14981620c0d7,biosphere3,Propanol,emission,kilogram,air,,,
4d567c70-f938-4a8f-b2ad-10c0b8f1366c,biosphere3,Propanol,emission,kilogram,water,,,
64165202-4870-47d0-8602-b85e5d672865,biosphere3,Propene,emission,kilogram,air,,,
94eb8352-8af0-4929-b883-864b27fcfc96,biosphere3,Propene,emission,kilogram,water,,,
a1ecc854-a399-4b01-bae2-3a88b12ed44f,biosphere3,Propionic acid,emission,kilogram,air,,,
2f2450fa-6720-4b59-9876-10a9ee843958,biosphere3,Propionic acid,emission,kilogram,water,,,
5fa6e9b8-8314-4d9d-afaf-bc6ee580d76c,biosphere3,Propylamine,emission,kilogram,water,,,
3b25024e-0347-411b-9315-c85f74e3b3ed,biosphere3,Propylamine,emission,kilogram,air,,,
c4503380-1045-4670-a7da-fe5dcce56699,biosphere3,Propylene oxide,emission,kilogram,air,,,
48fececf-9b55-408d-9782-72057c79effe,biosphere3,Propylene oxide,emission,kilogram,water,,,
d68ebacc-8799-48f8-aab6-d366b851690b,biosphere3,Protactinium-234,emission,kilo Becquerel,water,,,
0267272f-ea07-498a-9723-43583f115b46,biosphere3,Protactinium-234,emission,kilo Becquerel,air,,,
8b48b5cf-853c-4970-840d-5d9c5fb3caac,biosphere3,Pyrene,emission,kilogram,air,,,
1ff59fcb-f634-422c-bbbf-63dae44d9485,biosphere3,"Radiation, electromagnetic",emission,megajoule,air,,,
41608b3b-1057-4205-a0bc-0618e5af7e1b,biosphere3,"Radioactive species, alpha emitters",emission,kilo Becquerel,water,,,
33fe9178-c7f7-4ebe-950a-8cbd1e799424,biosphere3,"Radioactive species, from fission and activation",emission,kilo Becquerel,water,,,
e8c62990-85c7-4f16-ab5f-76a5fc28a2a5,biosphere3,"Radioactive species, Nuclides, unspecified",emission,kilo Becquerel,water,,,
630a48ab-c9f7-4bf0-9efd-9f865934c2c8,biosphere3,"Radioactive species, other beta emitters",emission,kilo Becquerel,air,,,
de9eee06-aa4b-4842-a43f-70be12e969da,biosphere3,Radium-224,emission,kilo Becquerel,water,,,
b912f4b4-34ac-4ec1-aba1-01b9c83683e5,biosphere3,Radium-226,emission,kilo Becquerel,air,,,
d65a94b4-0479-42cc-8274-2db66e1e6aeb,biosphere3,Radium-226,emission,kilo Becquerel,water,,,
4ea9bb4f-e4ab-45d7-beb5-dc07fc1c685a,biosphere3,Radium-228,emission,kilo Becquerel,water,,,
d5ca33b3-f101-4371-b684-c720463ae2ab,biosphere3,Radium-228,emission,kilo Becquerel,air,,,
b613b3b0-a98d-4b7a-a908-999ccfe1452d,biosphere3,Radon-220,emission,kilo Becquerel,air,,,
cb3265f8-49a0-4b09-9bd9-c374370c4cc4,biosphere3,Radon-222,emission,kilo Becquerel,air,,,
2c350340-c73c-4f08-855d-35924b1284eb,biosphere3,"residual wood, dry",social,cubic meter,social,,,
c8b3b6da-32c8-44df-914d-50e2adfbe1e3,biosphere3,Rubidium,emission,kilogram,water,,,
d61e8791-f091-457a-8cb9-8d000d35e132,biosphere3,Ruthenium-103,emission,kilo Becquerel,air,,,
958272cf-f09a-4941-9f99-199739645b93,biosphere3,Ruthenium-103,emission,kilo Becquerel,water,,,
639a5c44-7241-4254-ad70-65cd45a9db25,biosphere3,Ruthenium-106,emission,kilo Becquerel,water,,,
46a7d92e-523c-430c-a5ec-ee9e8a34c09c,biosphere3,Ruthenium-106,emission,kilo Becquerel,air,,,
bd534cc3-5ca2-4e0e-b24e-0f5924627d83,biosphere3,Scandium,emission,kilogram,water,,,
8000fc7d-edfe-4970-9224-a4c05281d46b,biosphere3,Scandium,emission,kilogram,air,,,
8bd01869-7f83-4fcd-a167-af5735fa7ffd,biosphere3,Scandium,emission,kilogram,soil,,,
6284e146-54b2-4067-a478-9b8ee24c6400,biosphere3,Selenium,emission,kilogram,water,,,
45acd8c0-657f-46d3-8026-4b3c9fadaeb6,biosphere3,Selenium,emission,kilogram,soil,,,
454c61fd-c52b-4a04-9731-f141bb7b5264,biosphere3,Selenium,emission,kilogram,air,Se,tonnes,air
b8823bae-a149-44d7-825b-30708a97cb5f,biosphere3,Silicon,emission,kilogram,water,,,
e98b9661-2844-49dc-9ae4-855b9912c700,biosphere3,Silicon,emission,kilogram,air,,,
6575edf4-826c-4e99-a21a-08a1afec1396,biosphere3,Silicon,emission,kilogram,soil,,,
10555050-586c-46b7-848e-9d90324d104b,biosphere3,Silicon tetrafluoride,emission,kilogram,air,,,
ebb88ef4-50ab-4e3b-9251-c5fcdf6b4768,biosphere3,Silver,emission,kilogram,air,,,
7da45a0b-0dcf-413c-8de0-44d8ebca9e6e,biosphere3,Silver,emission,kilogram,soil,,,
6aa8673f-f7e3-4270-93dc-e97b745fced7,biosphere3,"Silver, ion",emission,kilogram,water,,,
e51e73a4-bc86-40a4-bdf7-83192b3618a3,biosphere3,Silver-110,emission,kilo Becquerel,air,,,
3d73dd18-aec5-41a6-bc11-91a8aa9beb1d,biosphere3,Silver-110,emission,kilo Becquerel,water,,,
235b2f02-ff98-4da9-82e2-e4246c7b7990,biosphere3,Sodium,emission,kilogram,air,,,
723f56f9-c68e-5692-a969-0fb2a70bce20,biosphere3,Sodium,emission,kilogram,water,,,
4573f0c9-0fdd-413f-ae74-e27290f40743,biosphere3,Sodium,emission,kilogram,soil,,,
d380bac0-e4c5-430a-b75f-ace6b50a3e30,biosphere3,Sodium chlorate,emission,kilogram,air,,,
375f256f-393f-4c89-8db9-56260f7c8046,biosphere3,Sodium chlorate,emission,kilogram,water,,,
a57bf693-7ffa-409d-919c-c806e34a4c67,biosphere3,Sodium dichromate,emission,kilogram,air,,,
19696f8c-c5e9-4444-a0e8-3e8782748237,biosphere3,Sodium formate,emission,kilogram,air,,,
f8ac9a93-5172-4349-bc59-01af13f7dbb6,biosphere3,Sodium formate,emission,kilogram,water,,,
7dd10f03-00ef-483e-88c7-ba23e5330316,biosphere3,Sodium hydroxide,emission,kilogram,air,,,
f237cc62-40b2-4a40-a5fa-d46681d39cf2,biosphere3,Sodium hypochlorite,emission,kilogram,air,,,
5298c766-a7f8-4bff-8409-369818561b7c,biosphere3,Sodium perchlorate,emission,kilogram,air,,,
d471d4f2-5a9b-4ecb-93e8-6b2c364ae143,biosphere3,Sodium tetrahydridoborate,emission,kilogram,air,,,
5ac961f0-8e53-42ff-b13f-1a7fb9133868,biosphere3,"Sodium, ion",emission,kilogram,water,,,
5842fca1-f1ce-41c7-9191-ff0860343f7e,biosphere3,Sodium-24,emission,kilo Becquerel,water,,,
0b111253-26b5-4a03-97fb-ed7799c21797,biosphere3,"Solids, inorganic",emission,kilogram,water,,,
b26b758d-85cc-41b8-872c-3683caa638d1,biosphere3,Strontium,emission,kilogram,water,,,
0d9f52b2-f2d5-46a3-90a3-e22ef252cc37,biosphere3,Strontium,emission,kilogram,air,,,
4c0a6227-af22-45cb-b75b-b276ce0e4d47,biosphere3,Strontium,emission,kilogram,soil,,,
416ebc48-7199-43a0-bc57-f7f6c951fff0,biosphere3,Strontium-89,emission,kilo Becquerel,air,,,
0a75cbfb-253f-4378-874b-8fb1c9cfef60,biosphere3,Strontium-89,emission,kilo Becquerel,water,,,
1f8e9158-d59b-4991-872f-5a3f622979a7,biosphere3,Strontium-90,emission,kilo Becquerel,air,,,
3cb1b212-68e7-4945-8a78-dfed2fa37fd2,biosphere3,Strontium-90,emission,kilo Becquerel,water,,,
e4f58170-4339-44d0-bec7-bdf6445b45ee,biosphere3,Styrene,emission,kilogram,water,,,
9cec94a2-e7fe-43f4-82f4-293c477f86dc,biosphere3,Styrene,emission,kilogram,air,,,
e2f205c4-2146-4578-8cd4-e6f309521ef4,biosphere3,Sulfate,emission,kilogram,soil,,,
28bca51a-6cc7-46af-961a-fd2b675a1376,biosphere3,Sulfate,emission,kilogram,water,,,
9b00c244-fcce-4d38-922b-601a81f2ba34,biosphere3,Sulfate,emission,kilogram,air,,,
f3e5bff4-5bdf-55d7-8dd9-3cac7b09e57f,biosphere3,"Sulfate, ion",emission,kilogram,water,,,
8af1b210-ae85-4b60-9644-d5d180075037,biosphere3,Sulfide,emission,kilogram,water,,,
24145938-f9e3-40ea-ab06-409187ca5d26,biosphere3,Sulfite,emission,kilogram,water,,,
32451556-ee07-4e36-bd8a-09f8847f9c83,biosphere3,Sulfur,emission,kilogram,soil,,,
5ac2254e-6b60-45f5-a700-6e0b93f411c8,biosphere3,Sulfur,emission,kilogram,water,,,
fd7aa71c-508c-480d-81a6-8052aad92646,biosphere3,Sulfur dioxide,emission,kilogram,air,,,
35d1dff5-b535-4628-9826-4a8fce08a1f2,biosphere3,Sulfur hexafluoride,emission,kilogram,air,SF6,tonnes,air
ba5fc0b6-770b-4da1-9b3f-e3b5087f07cd,biosphere3,Sulfur oxides,emission,kilogram,air,SOx,tonnes,air
3268d8df-59cc-4740-a89f-dee8355ad7c3,biosphere3,Sulfur trioxide,emission,kilogram,air,,,
99c65c6a-6871-40ba-af79-5bd6851688e4,biosphere3,Sulfuric acid,emission,kilogram,air,,,
693921ef-e02d-4072-add0-55aa4631b213,biosphere3,"Suspended solids, unspecified",emission,kilogram,water,,,
3d59d864-b6c3-4315-ab21-2c2ba2119ad1,biosphere3,t-Butyl methyl ether,emission,kilogram,water,,,
beb69352-568e-4a33-b9d4-3b5bfafc85bd,biosphere3,t-Butyl methyl ether,emission,kilogram,air,,,
7bbe624a-3626-46d4-abf4-86bda793bdd7,biosphere3,t-Butylamine,emission,kilogram,air,,,
365dffb2-9e7a-44fa-a512-8c851fc7094c,biosphere3,t-Butylamine,emission,kilogram,water,,,
90bc11c3-61c6-47b4-8310-b4d2e50d03ba,biosphere3,Technetium-99,emission,kilo Becquerel,water,,,
2e972b23-f14e-477d-9360-7a88a35f0501,biosphere3,Technetium-99,emission,kilo Becquerel,air,,,
b5eb4783-f470-4bf5-800f-7e12ada63c1d,biosphere3,Technetium-99m,emission,kilo Becquerel,water,,,
43efdef0-6157-4436-8a23-2f50ac3c6fc2,biosphere3,Tellurium-123m,emission,kilo Becquerel,air,,,
e3de5903-aa75-4d7b-a804-2c75248b4c6d,biosphere3,Tellurium-123m,emission,kilo Becquerel,water,,,
fe3bd0b5-0401-48da-bcfd-23d5e462b940,biosphere3,Tellurium-132,emission,kilo Becquerel,water,,,
96bec6ea-fd71-48a1-ae8b-87a7b818eb77,biosphere3,Terpenes,emission,kilogram,air,,,
5186b1e9-506c-4846-994d-789c5204b38a,biosphere3,Tetramethyl ammonium hydroxide,emission,kilogram,air,,,
6fa8a7df-bd00-4b65-82bd-23b6a4cffe6a,biosphere3,Thallium,emission,kilogram,soil,,,
18aa2daa-0188-4328-b24b-1ad1398ecf81,biosphere3,Thallium,emission,kilogram,air,,,
32fccda4-0d99-40ab-b65f-c7203080b62b,biosphere3,Thallium,emission,kilogram,water,,,
cfa25cc2-6bfe-4b96-819f-cd15fd3859d1,biosphere3,"Thiocyanate, ion",emission,kilogram,water,,,
c93b5919-6b01-46c9-8510-cc94d1712168,biosphere3,Thorium,emission,kilogram,air,,,
4ed0d428-ca56-4356-accf-4e18d4ea1d77,biosphere3,Thorium-228,emission,kilo Becquerel,water,,,
ecc877ac-3c34-4838-b1f8-6ae0ff2cd2fc,biosphere3,Thorium-228,emission,kilo Becquerel,air,,,
22d1736f-baa9-481e-9583-42654a6a7c26,biosphere3,Thorium-230,emission,kilo Becquerel,air,,,
5ccb5873-69d5-41fb-b527-282fb91c04a7,biosphere3,Thorium-230,emission,kilo Becquerel,water,,,
de22459f-2b91-43a1-8c53-c89ddbe2c64c,biosphere3,Thorium-232,emission,kilo Becquerel,water,,,
08ebf986-d40a-4538-8aa7-21da2f99edf7,biosphere3,Thorium-232,emission,kilo Becquerel,air,,,
921762d7-dcd5-4419-8936-07358034702d,biosphere3,Thorium-234,emission,kilo Becquerel,water,,,
898c1c27-5cc0-4713-89f6-1ab864aadc44,biosphere3,Thorium-234,emission,kilo Becquerel,air,,,
85a764f2-a810-4b20-bc86-a45604262fda,biosphere3,Tin,emission,kilogram,soil,,,
2a7b68ff-f12a-44c6-8b31-71ec91d29889,biosphere3,Tin,emission,kilogram,air,,,
d5c40848-fc29-47fa-90a4-46db64a45a4e,biosphere3,"Tin, ion",emission,kilogram,water,,,
6bc9e39e-bfc5-4929-88d9-863684901143,biosphere3,Titanium,emission,kilogram,soil,,,
b15d845f-810e-4614-8633-af8bab2014ee,biosphere3,Titanium,emission,kilogram,air,,,
a4c31e2a-915e-4ab2-accd-d3ae93d2e01e,biosphere3,"Titanium, ion",emission,kilogram,water,,,
cec4a04d-562a-4a38-a98f-5fb3d07eea6b,biosphere3,"TOC, Total Organic Carbon",emission,kilogram,water,,,
3b1ecf8e-1d2c-4330-81da-a79f9068976d,biosphere3,Toluene,emission,kilogram,air,,,
826c7733-9b0a-4ec5-9f35-32294f9138e3,biosphere3,Toluene,emission,kilogram,water,,,
b1cbafef-4c5a-4b5f-9dfa-e49047f5f043,biosphere3,"Toluene, 2-chloro",emission,kilogram,water,,,
53578c58-7cd6-4623-9dd5-2c275bdc9f38,biosphere3,"Toluene, 2-chloro",emission,kilogram,air,,,
4d8131df-07d8-475b-ae7c-8fe4b80fb8e0,biosphere3,Tributyltin compounds,emission,kilogram,water,,,
a0950325-06dc-5ca0-84b6-983c9e6ccf74,biosphere3,Trichloroethylene,emission,kilogram,air,,,
21806f1e-a21a-43f7-82b1-00dd5c42fe3f,biosphere3,Trichlorosilane,emission,kilogram,water,,,
0e6489b3-cfcf-4563-9064-67637fc455de,biosphere3,Trichlorosilane,emission,kilogram,air,,,
58eea1e4-bf8e-409c-9d92-4b3d90d85ae0,biosphere3,Triethylene glycol,emission,kilogram,water,,,
9ee52c9a-194b-476f-a0ff-0aba3759e2a0,biosphere3,Trimethylamine,emission,kilogram,water,,,
8e0afcd9-9955-41d4-8ad0-397a38f82dca,biosphere3,Trimethylamine,emission,kilogram,air,,,
094310bb-49db-5b2d-ae1b-e7b4ffca1d03,biosphere3,Trisodium phosphate,emission,kilogram,air,,,
36232f4b-681c-4872-8e68-ed58383b4ea3,biosphere3,Tungsten,emission,kilogram,soil,,,
da5e6be3-ed71-48ac-9397-25bac666c7b7,biosphere3,Tungsten,emission,kilogram,air,,,
1b7a743b-f3ab-4a26-9f83-7012ee6cc2f3,biosphere3,Tungsten,emission,kilogram,water,,,
595f08d9-6304-497e-bb7d-48b6d2d8bff3,biosphere3,Uranium,emission,kilogram,air,,,
1cb0b78b-6fd5-4193-8144-d47478920ced,biosphere3,Uranium alpha,emission,kilo Becquerel,water,,,
e8e0b8c1-ad10-4d32-8167-10dc8c67f59c,biosphere3,Uranium alpha,emission,kilo Becquerel,air,,,
bf112355-f868-42b8-8f39-6f2901cc38b9,biosphere3,Uranium-234,emission,kilo Becquerel,air,,,
1869fd74-ed68-4814-9596-12315b1e810d,biosphere3,Uranium-234,emission,kilo Becquerel,water,,,
698d08b4-fee6-40d4-93dd-24a28d48df45,biosphere3,Uranium-235,emission,kilo Becquerel,air,,,
4d466648-95dd-4866-97ad-6008746d32ab,biosphere3,Uranium-235,emission,kilo Becquerel,water,,,
c36056d2-5101-4198-b13b-fdc0a8cf27ee,biosphere3,Uranium-238,emission,kilo Becquerel,air,,,
71d27d29-04f2-421a-981f-5c5c2b00486f,biosphere3,Uranium-238,emission,kilo Becquerel,water,,,
87b5dd85-5e90-4720-8214-60f74775f59a,biosphere3,Urea,emission,kilogram,water,,,
591b0a62-8064-4697-86ed-47bfa1f8b5e6,biosphere3,Vanadium,emission,kilogram,air,,,
4122276a-89a6-4e31-ad7d-19568cecf9ce,biosphere3,Vanadium,emission,kilogram,soil,,,
20839113-fbf2-4d2f-bab8-66861f86bc60,biosphere3,"Vanadium, ion",emission,kilogram,water,,,
6ccd9417-aa87-480b-8306-b95c1765e884,biosphere3,"venting of argon, crude, liquid",social,kilogram,social,,,
a8102643-320a-4044-9e2c-547e29b35898,biosphere3,"venting of nitrogen, liquid",social,kilogram,social,,,
9ba627f4-3a6c-4dd6-8598-4e1639fbd85a,biosphere3,"VOC, volatile organic compounds, unspecified origin",emission,kilogram,water,,,
4ec70203-13b0-58cc-b4dd-2fcce8a96732,biosphere3,"VOC, volatile organic compounds, unspecified origin",emission,kilogram,air,,,
075e433b-4be4-448e-9510-9a5029c1ce94,biosphere3,Water,emission,cubic meter,air,,,
2404b41a-2eed-4e9d-8ab6-783946fdf5d6,biosphere3,Water,emission,cubic meter,water,,,
e6183e67-e45e-4d8d-a9ec-85ba8d7d1600,biosphere3,Xenon-131m,emission,kilo Becquerel,air,,,
fe85df5c-5587-4a5f-a33b-c6e2b240e238,biosphere3,Xenon-133,emission,kilo Becquerel,air,,,
e61544d9-cf2f-4001-a855-9a014c2972ac,biosphere3,Xenon-133m,emission,kilo Becquerel,air,,,
f5e7f3b4-6423-4914-bb36-d6f52b8e5dbb,biosphere3,Xenon-135,emission,kilo Becquerel,air,,,
94eb7305-be1e-416f-b9de-9865d5395bff,biosphere3,Xenon-135m,emission,kilo Becquerel,air,,,
47859760-4329-4dde-9c61-2e7a2401d3c5,biosphere3,Xenon-137,emission,kilo Becquerel,air,,,
2cbfe861-7436-4a43-8892-f057320dc57d,biosphere3,Xenon-138,emission,kilo Becquerel,air,,,
045f7de9-60d5-4916-a504-5a1002a6e97e,biosphere3,Xylene,emission,kilogram,water,,,
5c234628-ab1e-4284-ae2b-f1c2f6883f71,biosphere3,Xylene,emission,kilogram,air,,,
973a9d4f-d754-4c6f-9da3-351c0981eeb3,biosphere3,Yttrium-90,emission,kilo Becquerel,water,,,
77887584-ddca-4920-952c-3609730e0c13,biosphere3,Zinc,emission,kilogram,soil,Zn,tonnes,soil
5ce378a0-b48d-471c-977d-79681521efde,biosphere3,Zinc,emission,kilogram,air,Zn,tonnes,air
2c7be02c-791f-4fef-b231-b90321bbeb30,biosphere3,"Zinc, ion",emission,kilogram,water,,,
58c8f0ec-455b-4bc1-b6fb-5d6976619b55,biosphere3,Zinc-65,emission,kilo Becquerel,water,,,
4aed2261-0461-4014-be23-cf83de76a3b4,biosphere3,Zinc-65,emission,kilo Becquerel,air,,,
c13fc7a0-f240-468b-aaf6-e781743a46d5,biosphere3,Zirconium,emission,kilogram,air,,,
88a02d30-d9fe-4dc1-b1e5-e95745df0956,biosphere3,Zirconium-95,emission,kilo Becquerel,air,,,
